Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,32.7927000000,µg/m3,2021-01-05 05:00:00 +01:00,2021-01-05 06:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,42.3049000000,µg/m3,2021-01-05 06:00:00 +01:00,2021-01-05 07:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,50.4099000000,µg/m3,2021-01-05 08:00:00 +01:00,2021-01-05 09:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,45.6184000000,µg/m3,2021-01-05 09:00:00 +01:00,2021-01-05 10:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,33.2286000000,µg/m3,2021-01-05 10:00:00 +01:00,2021-01-05 11:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,37.1655000000,µg/m3,2021-01-05 17:00:00 +01:00,2021-01-05 18:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,35.0565000000,µg/m3,2021-01-05 19:00:00 +01:00,2021-01-05 20:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,31.3912000000,µg/m3,2021-01-05 20:00:00 +01:00,2021-01-05 21:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,31.7698000000,µg/m3,2021-01-05 21:00:00 +01:00,2021-01-05 22:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,32.8673000000,µg/m3,2021-01-05 23:00:00 +01:00,2021-01-06 00:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,22.5884000000,µg/m3,2021-01-06 00:00:00 +01:00,2021-01-06 01:00:00 +01:00,1,1
SK,SK.SHMU.AQ,NET-SK001A,STA-SK0002A,SK0002A,SPO-SK0002A_00008_500,SPP-SK_A_chemi_horibaAPNA370_SK0002A_00008_500_502,SPO_F-SK0002A_00008_500_502,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,18.0831000000,µg/m3,2021-01-06 01:00:00 +01:00,2021-01-06 02:00:00 +01:00,1,1
