PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
10.09099999,2018-01-14 05:00:00,17.06599999,0.2262,6.43006,10.7807,0.338
11.218,2018-01-14 06:00:00,13.17399999,0.21576,6.33636999,7.48310999,0.26
10.285,2018-01-14 07:00:00,14.938,0.21576,6.89658,10.3788,0.2665
10.608,2018-01-14 08:00:00,12.21299999,0.20764,7.97304,12.619,0.247
11.244,2018-01-14 09:00:00,18.79299999,0.2088,10.1508,10.4395,0.23075
12.617,2018-01-14 10:00:00,26.914,0.22156,13.97669999,10.4395,0.2535
11.784,2018-01-14 11:00:00,21.643,0.23548,15.6191,10.4395,0.29575
13.798,2018-01-14 12:00:00,16.01099999,0.24824,17.79309999,11.717,0.29575
12.504,2018-01-14 13:00:00,21.27,0.25404,17.49289999,9.31426,0.3315
13.384,2018-01-14 14:00:00,19.841,0.26332,25.03379999,11.9314,0.29575
14.46599999,2018-01-14 15:00:00,14.381,0.27492,21.3609,8.16034999,0.3055
14.709,2018-01-14 16:00:00,14.427,0.25172,23.16199999,6.7157,0.39
15.141,2018-01-14 17:00:00,15.855,0.25984,25.2938,6.76837,0.325
18.18799999,2018-01-14 18:00:00,17.385,0.29116,26.3397,6.77156,0.34775
19.427,2018-01-14 19:00:00,16.88599999,0.3074,25.1982,6.30924999,0.403
23.341,2018-01-14 20:00:00,16.12,0.30624,22.33409999,6.24967,0.429
23.39099999,2018-01-14 21:00:00,19.327,0.25056,15.1029,6.33239999,0.3835
16.43799999,2018-01-14 22:00:00,21.01399999,0.25404,15.5675,6.94472999,0.3705
18.475,2018-01-14 23:00:00,20.271,0.23896,15.09329999,7.03383999,0.46475
20.751,2018-01-15 00:00:00,21.654,0.23084,11.05899999,6.67952999,0.35425
22.206,2018-01-15 01:00:00,23.651,0.24012,9.79518,4.287457984464471,0.34125
20.579,2018-01-15 02:00:00,24.21699999,0.23664,8.32293999,7.10353,0.32825
18.536,2018-01-15 03:00:00,22.989,0.25635999,7.51224999,6.37335999,0.351
21.414,2018-01-15 04:00:00,20.138,0.26448,8.08966999,5.94456999,0.37375
24.33899999,2018-01-15 05:00:00,20.876,0.26795999,13.38969999,5.94988999,0.3835
24.332,2018-01-15 06:00:00,24.765,0.32712,23.7451,5.89536,0.43225
25.41499999,2018-01-15 07:00:00,24.366,0.39904,32.6876,5.51604,0.46475
29.164,2018-01-15 08:00:00,23.846,0.522,52.35249999,5.65463,0.5655
28.08599999,2018-01-15 09:00:00,25.611,0.46052,47.59349999,5.93233,0.78325
26.78,2018-01-15 10:00:00,28.323,0.37816,38.5536,5.80572,0.6565
30.75199999,2018-01-15 11:00:00,28.747,0.37468,34.18079999,5.9302,0.84825
29.66799999,2018-01-15 12:00:00,23.481,0.34104,31.42559999,6.06932,1.02699999
27.805,2018-01-15 13:00:00,19.42299999,0.32944,33.64159999,5.95042,0.65325
24.965,2018-01-15 14:00:00,17.858,0.32828,35.7487,6.48348,0.689
21.396,2018-01-15 15:00:00,18.422,0.28768,36.31839999,6.93489,0.598
21.507,2018-01-15 16:00:00,17.026,0.34684,38.7524,6.94686,0.4095
18.51,2018-01-15 17:00:00,15.01399999,0.3364,41.2896,6.49810999,0.533
20.06599999,2018-01-15 18:00:00,15.711,0.3306,35.63389999,6.63935999,0.3965
19.727,2018-01-15 19:00:00,15.09099999,0.27144,26.38749999,6.91228,0.36725
19.146,2018-01-15 20:00:00,14.56199999,0.25404,20.9938,7.90498999,0.38025
16.876,2018-01-15 21:00:00,16.686,0.23548,13.3878,10.4395,0.32175
19.16799999,2018-01-15 22:00:00,18.542,0.22968,11.0456,10.4395,0.377
18.206,2018-01-15 23:00:00,18.56899999,0.22968,15.0226,13.3383,0.481
19.276,2018-01-16 00:00:00,18.96,0.232,15.7855,11.7245,0.6955
20.719,2018-01-16 01:00:00,17.625,0.22968,5.26755999,3.9469389185304493,0.58175
25.50499999,2018-01-16 02:00:00,15.64899999,0.2262,3.4091,10.1165,0.377
27.637,2018-01-16 03:00:00,18.35699999,0.21808,3.03243,9.63957,0.28275
32.65699999,2018-01-16 04:00:00,22.856,0.2204,3.19112999,9.18684,0.2665
36.07699999,2018-01-16 05:00:00,24.67299999,0.2378,5.31536,8.55775,0.27625
37.21699999,2018-01-16 06:00:00,28.742,0.2494,9.98446,8.72241,0.299
38.914,2018-01-16 07:00:00,32.508,0.32712,23.49269999,8.14518999,0.35425
40.04699999,2018-01-16 08:00:00,36.075,0.37584,29.4429,8.33563999,0.455
35.698,2018-01-16 09:00:00,37.554,0.49648,45.54769999,10.653,0.5525
30.57499999,2018-01-16 10:00:00,33.243,0.47328,41.152,12.3291,0.741
27.899,2018-01-16 11:00:00,37.517,0.35728,27.47739999,13.05,0.56225
7.50307999,2018-01-16 12:00:00,38.8089999975,0.41528,34.9724,10.4395,0.767
17.103,2018-01-16 13:00:00,38.8089999975,0.4524,38.49049999,10.4395,0.65
37.09199999,2018-01-16 14:00:00,38.8089999975,0.4988,45.00079999,10.4395,0.77675
47.33425,2018-01-16 15:00:00,39.332,0.5858,53.6392,13.81819999,0.8385
39.28799999,2018-01-16 16:00:00,38.8089999975,0.65308,60.66969999,10.4395,1.04975
38.02,2018-01-16 17:00:00,38.8089999975,0.71572,71.16562499,10.4395,1.08224999
38.673,2018-01-16 18:00:00,39.64,0.66352,57.97379999,10.4395,1.11149999
44.228,2018-01-16 19:00:00,36.737,0.68904,52.9624,10.4395,1.1895
43.81499999,2018-01-16 20:00:00,37.98899999,0.5742,48.16519999,10.4395,0.95875
40.988,2018-01-16 21:00:00,40.23199999,0.53244,41.5688,10.4395,0.93275
44.386,2018-01-16 22:00:00,38.8089999975,0.58,43.12319999,10.4395,0.416
41.69899999,2018-01-16 23:00:00,39.393,0.51736,38.3318,10.4395,1.09525
38.53399999,2018-01-17 00:00:00,36.85999999,0.48488,39.4121,10.4395,1.04975
43.76599999,2018-01-17 01:00:00,36.552,0.45124,34.84429999,7.046908627478812,1.1635
42.177,2018-01-17 02:00:00,29.106,0.45124,33.57659999,10.4395,1.12125
32.878,2018-01-17 03:00:00,21.689,0.44892,36.40639999,10.5408,1.16674999
23.045,2018-01-17 04:00:00,18.501,0.43964,40.5803,9.30387999,1.495
15.065,2018-01-17 05:00:00,12.269,0.4292,49.6871,8.75591999,1.209
8.07929999,2018-01-17 06:00:00,5.2922,0.42688,78.55639999,9.00543,0.51025
4.3836,2018-01-17 07:00:00,7.05149999,0.56608,71.16562499,8.59817999,0.29575
15.00099999,2018-01-17 08:00:00,21.311,0.67744,71.16562499,9.05916,0.78975
33.46999999,2018-01-17 09:00:00,33.715,0.71224,82.1529,10.7403,2.063300482582213
37.43,2018-01-17 10:00:00,32.304,0.72036,71.43229999,11.1579,2.1271277656207657
35.655,2018-01-17 11:00:00,29.824,0.66352,71.16562499,9.00329999,1.9065383355266046
41.24,2018-01-17 12:00:00,21.84,0.67744,71.16562499,8.75965,2.247468406620024
15.54299999,2018-01-17 13:00:00,10.901,0.67744,71.16562499,8.72639999,2.488265194899821
2.53259999,2018-01-17 14:00:00,5.9747,0.33988,55.79789999,7.84248,0.6906808098553175
4.10759999,2018-01-17 15:00:00,4.14649999,0.3132,44.35459999,7.32138,0.6282537909753881
3.5909,2018-01-17 16:00:00,3.6214,0.26795999,32.7832,6.92849999,0.4967990730851788
3.4148,2018-01-17 17:00:00,3.4276,0.24128,23.0683,6.3989,0.14625
5.61449999,2018-01-17 18:00:00,2.9359,0.30392,37.59179999,6.60212,0.195
3.0055,2018-01-17 19:00:00,1.7896,0.2436,27.67429999,6.64229,0.13325
4.47919999,2018-01-17 20:00:00,1.5021,0.23548,28.3244,6.25366,0.13325
6.77569999,2018-01-17 21:00:00,1.9675,0.17284,14.122,5.83922999,0.1105
6.9504,2018-01-17 22:00:00,2.68259999,0.16588,11.5848,5.71075,0.08775
6.40869999,2018-01-17 23:00:00,4.2853,0.2436,31.52509999,5.82965999,0.13
4.73498999,2018-01-18 00:00:00,4.7484,0.21576,33.2019,6.25738,0.14625
5.63537,2018-01-18 01:00:00,4.7724,0.19836,18.53879999,2.9714432067700383,0.104
3.80873999,2018-01-18 02:00:00,6.16579999,0.17168,10.8391,6.13661999,0.10725
2.49743,2018-01-18 03:00:00,6.2122,0.15196,6.4377,5.84002999,0.06825
2.60806,2018-01-18 04:00:00,4.9352,0.14384,6.23312,5.56552,0.06175
5.58272,2018-01-18 05:00:00,4.28789999,0.14964,19.36659999,5.67325,0.05525
6.59074,2018-01-18 06:00:00,4.9046,0.2204,29.3913,6.12917,0.104
9.00314999,2018-01-18 07:00:00,5.78739999,0.21228,26.4277,6.09246,0.09425
13.006,2018-01-18 08:00:00,5.8963,0.25868,36.5861,6.06906,0.1495
14.381,2018-01-18 09:00:00,5.35299999,0.28884,44.3431,5.82354,0.20475
13.1219,2018-01-18 10:00:00,5.11749999,0.25056,30.8444,5.83922999,0.25674999
13.09099999,2018-01-18 11:00:00,5.758,0.36424,39.30689999,5.77937999,0.325
15.0001,2018-01-18 12:00:00,5.21739999,0.27376,41.152,5.73097,0.39975
10.07499999,2018-01-18 13:00:00,3.16319999,0.29,49.6413,5.86796,0.5919924500216168
7.47825,2018-01-18 14:00:00,1.8487,0.23316,31.0375,6.18156999,0.4183779447966153
3.56992999,2018-01-18 15:00:00,2.3348,0.30044,38.261,6.22944999,0.5840915175529099
8.75887999,2018-01-18 16:00:00,3.56349999,0.32132,40.718,6.02569999,0.312
11.59409999,2018-01-18 17:00:00,5.49059999,0.37468,47.18619999,6.1313,0.364
13.17,2018-01-18 18:00:00,8.52319999,0.3886,42.60889999,6.44864,0.507
12.476,2018-01-18 19:00:00,9.41699999,0.40136,37.9761,6.43905999,0.481
12.97209999,2018-01-18 20:00:00,7.2015,0.33524,30.37979999,6.38825999,0.4615
9.71294999,2018-01-18 21:00:00,6.9195,0.29464,25.11789999,6.29675,0.36725
11.2141,2018-01-18 22:00:00,7.18539999,0.29348,29.0548,5.90334,0.32175
4.88813,2018-01-18 23:00:00,5.25349999,0.28072,25.1065,6.47869999,0.24375
3.24583999,2018-01-19 00:00:00,3.8818,0.22736,18.63439999,6.07915999,0.156
0.49998,2018-01-19 01:00:00,2.42729999,0.18444,9.42806999,2.068241117912759,0.0975
2.43581,2018-01-19 02:00:00,1.13759999,0.16936,5.46832,6.20711,0.06175
3.43603,2018-01-19 03:00:00,1.147,0.16588,3.21024999,6.59759999,0.0585
0.84656,2018-01-19 04:00:00,0.8251,0.16936,9.6231,6.25685,0.06825
3.55186,2018-01-19 05:00:00,0.35,0.19256,16.64399999,6.45981,0.065
4.21109,2018-01-19 06:00:00,2.1717,0.22504,22.2863,6.14327,0.0845
3.92235999,2018-01-19 07:00:00,5.7534,0.33408,47.9855,4.64782,0.18525
7.07639999,2018-01-19 08:00:00,5.75549999,0.435,65.46309999,5.65596,0.2925
6.3094,2018-01-19 09:00:00,5.605,0.38048,63.57589999,6.00309,0.45175
4.46889999,2018-01-19 10:00:00,3.911,0.3132,51.7387,5.87035,0.6177058493745944
3.3872,2018-01-19 11:00:00,1.4492,0.32248,54.66409999,6.27547,0.6334117246672613
4.87659999,2018-01-19 12:00:00,0.35,0.34684,45.9855,6.30978999,0.7237938847348401
4.2457,2018-01-19 13:00:00,2.2479539678778986,0.27956,32.6627,6.07782999,0.5309359201938845
4.596,2018-01-19 14:00:00,0.8674,0.24244,24.84069999,6.19275,0.4283280495015327
1.1433,2018-01-19 15:00:00,4.4953,0.40252,28.55,5.70702999,0.8791685916604971
6.37,2018-01-19 16:00:00,6.0914,0.32016,33.49439999,5.8387,0.6713504646884946
8.22569999,2018-01-19 17:00:00,5.4377,0.4917823441508478,79.8528,5.90200999,1.157312735888194
8.17109999,2018-01-19 18:00:00,6.17039999,0.55912,79.6482,5.69824999,1.3581280638018725
11.182,2018-01-19 19:00:00,8.38729999,0.64496,79.60039999,5.74772999,1.6404296404837697
13.85699999,2018-01-19 20:00:00,9.2141,0.55912,78.1358,5.5735,2.18075
11.57199999,2018-01-19 21:00:00,10.967,0.54172,75.8739,5.52135999,2.17099999
10.18699999,2018-01-19 22:00:00,10.756,0.4814,71.33289999,5.59450999,2.04099999
9.3589,2018-01-19 23:00:00,7.7956,0.4118,66.3388,5.62030999,1.95975
8.8276,2018-01-20 00:00:00,6.26339999,0.30392,54.49009999,5.53439999,1.81675
11.35399999,2018-01-20 01:00:00,5.718,0.35264,56.71759999,5.1512640611524825,1.92724999
11.35699999,2018-01-20 02:00:00,8.1452,0.32248,55.16879999,5.08964,1.83624999
10.393,2018-01-20 03:00:00,9.58769999,0.26795999,54.6736,5.15854,1.73875
13.52,2018-01-20 04:00:00,8.8939,0.35844,59.0617,5.57589,1.72574999
13.474,2018-01-20 05:00:00,8.5637,0.45472,61.0846,5.38145,1.859
11.75099999,2018-01-20 06:00:00,8.9998,0.48256,62.4784,5.44235999,1.82
9.4533,2018-01-20 07:00:00,10.52,0.3364,52.1957,5.48332,1.8915
8.4541,2018-01-20 08:00:00,8.9299,0.32132,49.3678,5.48597999,1.7615
6.32169999,2018-01-20 09:00:00,5.84849999,0.3132,48.6833,5.63175,1.81675
6.56149999,2018-01-20 10:00:00,3.9361,0.3016,45.1079,5.59185,1.81675
7.49429999,2018-01-20 11:00:00,3.3761,0.28536,46.88609999,5.60622,1.78099999
11.782,2018-01-20 12:00:00,3.8995,0.348,57.53779999,5.60222999,1.833
9.25629999,2018-01-20 13:00:00,5.3188,0.3132,44.38329999,5.58866,1.81349999
9.1279,2018-01-20 14:00:00,7.18109999,0.3074,38.39869999,5.90280999,1.7745
10.068,2018-01-20 15:00:00,7.9413,0.29464,43.35649999,5.63574,1.7875
10.427,2018-01-20 16:00:00,9.0227,0.3364,50.0504,5.47055999,1.794
9.2904,2018-01-20 17:00:00,11.358,0.35264,55.93939999,6.12997,1.81675
13.688,2018-01-20 18:00:00,14.24499999,0.57304,81.40529999,6.42204,1.94025
25.715,2018-01-20 19:00:00,20.215,0.65656,77.85469999,6.31935999,2.353
27.63299999,2018-01-20 20:00:00,20.64199999,0.45704,60.1993,5.38544,2.49275
24.3,2018-01-20 21:00:00,17.111,0.39092,45.2704,5.69505999,2.13525
21.549,2018-01-20 22:00:00,19.959,0.377,29.85589999,6.10283999,2.16774999
20.407,2018-01-20 23:00:00,20.04299999,0.32016,26.66669999,6.71011999,2.0345
19.89699999,2018-01-21 00:00:00,16.216,0.31668,24.4526,7.43018,1.99225
18.83599999,2018-01-21 01:00:00,14.63599999,0.31204,23.3627,4.575867305531808,1.95324999
16.954,2018-01-21 02:00:00,15.592,0.2726,12.4108,8.81284999,1.91425
15.89899999,2018-01-21 03:00:00,17.337,0.26795999,15.0646,9.31638,1.90775
13.91499999,2018-01-21 04:00:00,17.655,0.27144,15.29599999,11.2606,1.9045
20.122,2018-01-21 05:00:00,16.314,0.28536,21.20029999,11.538,1.833
21.27,2018-01-21 06:00:00,19.189,0.28304,26.1122,10.5477,1.83624999
18.05999999,2018-01-21 07:00:00,20.19099999,0.25519999,19.3227,13.3545,1.8265
16.207,2018-01-21 08:00:00,18.15599999,0.24592,17.7051,13.9674,1.80699999
15.93099999,2018-01-21 09:00:00,20.181,0.29696,24.6342,10.4395,1.82975
18.558,2018-01-21 10:00:00,19.805,0.32364,23.86179999,10.4395,1.92724999
17.24599999,2018-01-21 11:00:00,17.672,0.38164,33.1636,12.718,2.04099999
15.256,2018-01-21 12:00:00,18.11199999,0.36076,44.50939999,10.4395,2.16124999
15.292,2018-01-21 13:00:00,16.431,0.406,51.79419999,13.5641,2.1515
12.912,2018-01-21 14:00:00,12.984,0.33176,29.1427,12.42249999,2.03774999
11.89899999,2018-01-21 15:00:00,13.917,0.29812,19.99569999,9.88935,1.95324999
15.82199999,2018-01-21 16:00:00,15.938,0.36424,25.43339999,9.11741999,1.937
15.41499999,2018-01-21 17:00:00,14.84,0.32596,29.7545,7.63952,1.9435
11.911,2018-01-21 18:00:00,14.225,0.31784,34.6741,7.39719,1.86225
12.397,2018-01-21 19:00:00,15.631,0.36424,44.78099999,6.91838999,1.9175
15.44,2018-01-21 20:00:00,13.79299999,0.31668,35.7468,6.99526999,1.8915
16.472,2018-01-21 21:00:00,15.61999999,0.31436,28.6035,7.44428,1.9305
18.178,2018-01-21 22:00:00,18.968,0.36888,35.03929999,7.59748999,1.87525
17.797,2018-01-21 23:00:00,18.92299999,0.29696,27.03569999,7.36448,1.92399999
18.49299999,2018-01-22 00:00:00,18.56599999,0.261,19.3399,7.36953,1.86225
16.93,2018-01-22 01:00:00,19.795,0.25519999,11.51789999,4.111864307635667,1.8525
18.478,2018-01-22 02:00:00,20.847,0.26332,12.342,6.92079,1.872
18.427,2018-01-22 03:00:00,20.42,0.25635999,13.7951,6.88487999,1.88825
21.21999999,2018-01-22 04:00:00,23.103,0.24128,7.2656,7.05592,1.8915
24.686,2018-01-22 05:00:00,24.96,0.2784,21.5654,7.19263999,1.911
24.18199999,2018-01-22 06:00:00,27.562,0.37236,39.19789999,6.57392,1.95
26.486,2018-01-22 07:00:00,30.574,0.51388,57.7558,6.76039,2.05074999
31.599,2018-01-22 08:00:00,27.87099999,0.6902,81.95019999,6.862,2.49925
32.51899999,2018-01-22 09:00:00,26.646,0.70296,71.16562499,7.48177999,2.70075
30.702,2018-01-22 10:00:00,27.555,0.63104,69.87789999,7.32165,2.45699999
31.753,2018-01-22 11:00:00,24.263,0.50344,72.6675,10.3727,2.3725
30.20499999,2018-01-22 12:00:00,21.62,0.4118,53.68319999,10.4437,2.61625
34.468,2018-01-22 13:00:00,24.422,0.46632,51.57999999,9.49433999,2.66825
33.768,2018-01-22 14:00:00,28.939,0.39904,42.10799999,9.42916999,2.32699999
39.578,2018-01-22 15:00:00,32.792,0.61944,71.16562499,9.45336999,2.28799999
41.66899999,2018-01-22 16:00:00,33.551,0.5626,60.1037,7.97414999,2.5545
43.747,2018-01-22 17:00:00,38.209,0.70296,71.16562499,7.52247999,2.52525
48.927,2018-01-22 18:00:00,38.8089999975,0.70296,78.4054,6.86413,2.43425
45.133,2018-01-22 19:00:00,38.8089999975,0.64148,67.43819999,6.63935999,2.43425
43.939,2018-01-22 20:00:00,38.8089999975,0.61132,60.6582,6.71410999,2.613
47.18699999,2018-01-22 21:00:00,35.694,0.53359999,48.97399999,6.52578,2.6455
38.442,2018-01-22 22:00:00,22.81899999,0.53824,53.4748,5.98871999,2.55125
19.89399999,2018-01-22 23:00:00,17.26899999,0.51156,48.8573,5.88870999,2.6455
32.567,2018-01-23 00:00:00,25.087,0.46632,35.03929999,6.11240999,2.5415
36.125,2018-01-23 01:00:00,28.712,0.38976,22.7987,6.172381548090369,2.34649999
29.349,2018-01-23 02:00:00,27.33299999,0.32596,19.0588,5.72963999,2.1385
31.86799999,2018-01-23 03:00:00,32.295,0.3016,15.0474,5.41070999,2.05399999
36.16499999,2018-01-23 04:00:00,35.47299999,0.34568,18.4011,5.45406,2.05724999
39.98199999,2018-01-23 05:00:00,34.682,0.3944,32.04509999,5.70143999,2.31075
34.725,2018-01-23 06:00:00,34.527,0.40484,42.2265,5.05612999,2.2035
33.636,2018-01-23 07:00:00,37.856,0.47792,55.57039999,5.28355999,2.21324999
39.615,2018-01-23 08:00:00,38.8089999975,0.64844,81.74949999,5.53732,2.43425
43.808,2018-01-23 09:00:00,38.8089999975,0.72268,71.16562499,5.6142,2.78525
46.179,2018-01-23 10:00:00,38.8089999975,0.61364,73.2296,5.1729,2.74624999
51.554,2018-01-23 11:00:00,38.8089999975,0.60784,80.9445,5.03165999,2.61949999
47.33425,2018-01-23 12:00:00,38.8089999975,0.51968,37.34369255689185,5.29659,2.63249999
47.33425,2018-01-23 13:00:00,38.8089999975,0.67744,64.21120273133366,5.59264999,2.66825
47.33425,2018-01-23 14:00:00,38.8089999975,0.67744,71.43001578007511,7.32378,2.67475
47.33425,2018-01-23 15:00:00,38.8089999975,0.67744,74.94681776092315,6.12544999,2.69099999
47.33425,2018-01-23 16:00:00,38.8089999975,0.67744,81.68126622372264,5.62429999,2.73
47.33425,2018-01-23 17:00:00,38.8089999975,0.67744,71.16562499,5.33197,2.43425
48.578,2018-01-23 18:00:00,38.8089999975,0.67744,71.16562499,5.33011,2.43425
51.618,2018-01-23 19:00:00,38.8089999975,0.67744,75.57668296383102,5.26759999,2.43425
51.78099999,2018-01-23 20:00:00,38.8089999975,0.67744,64.34436814965571,5.40697999,2.43425
53.13199999,2018-01-23 21:00:00,38.8089999975,0.67744,63.209229620227745,5.89057,2.43425
47.33425,2018-01-23 22:00:00,38.8089999975,0.67744,67.62288345743856,5.29021,2.43425
47.33425,2018-01-23 23:00:00,38.8089999975,0.67744,69.85125151913353,5.15747,2.43425
47.33425,2018-01-24 00:00:00,38.8089999975,0.67744,57.68854026483396,4.85078,2.43425
47.33425,2018-01-24 01:00:00,38.8089999975,0.67744,51.68410095404839,10.522118357651777,2.43425
47.33425,2018-01-24 02:00:00,38.8089999975,0.69136,53.031224374552735,4.50497999,2.43425
47.33425,2018-01-24 03:00:00,38.8089999975,0.63684,55.487629452868816,4.23897999,2.43425
47.33425,2018-01-24 04:00:00,40.40999999,0.60436,55.22489584251572,4.98855999,2.43425
47.33425,2018-01-24 05:00:00,39.966,0.60552,51.61460052073028,4.53078,2.43425
47.33425,2018-01-24 06:00:00,38.8089999975,0.66004,52.14790555944491,4.59276,2.43425
47.33425,2018-01-24 07:00:00,38.8089999975,0.67744,57.46644024542469,4.74943,2.43425
47.33425,2018-01-24 08:00:00,38.8089999975,0.67744,63.742593368709265,4.72283,2.43425
47.33425,2018-01-24 09:00:00,38.8089999975,0.67744,65.60878700178819,4.79863999,2.43425
47.33425,2018-01-24 10:00:00,38.8089999975,0.67744,71.16562499,4.85317,2.43425
47.33425,2018-01-24 11:00:00,38.8089999975,0.67744,53.00664215239571,4.89759,2.43425
47.33425,2018-01-24 12:00:00,38.8089999975,0.67744,53.43797430274158,4.74464,2.43425
47.33425,2018-01-24 13:00:00,38.8089999975,0.67744,57.59989125810007,5.06250999,2.43425
47.33425,2018-01-24 14:00:00,38.8089999975,0.67744,59.91311001231786,5.95654,2.43425
47.33425,2018-01-24 15:00:00,38.8089999975,0.67744,58.8494,5.69001,2.43425
47.33425,2018-01-24 16:00:00,38.8089999975,0.67744,68.7938,5.01968999,2.43425
47.33425,2018-01-24 17:00:00,38.8089999975,0.67744,64.09019999,4.82683999,2.43425
47.33425,2018-01-24 18:00:00,38.8089999975,0.67744,64.0673,4.92312999,2.43425
47.33425,2018-01-24 19:00:00,38.8089999975,0.67744,59.7156,5.05959,2.43425
47.33425,2018-01-24 20:00:00,38.8089999975,0.67744,53.10009999,4.2443,2.43425
47.33425,2018-01-24 21:00:00,38.8089999975,0.67744,50.44809999,4.38501,2.43425
50.429,2018-01-24 22:00:00,38.8089999975,0.67744,37.34329999,4.97126999,2.43425
47.332,2018-01-24 23:00:00,38.8089999975,0.68324,31.8138,5.17769,2.43425
44.10799999,2018-01-25 00:00:00,38.8089999975,0.64148,31.4983,4.92978,2.43425
40.758,2018-01-25 01:00:00,39.515,0.62756,30.7067,6.318307951374727,2.43425
39.835,2018-01-25 02:00:00,37.88,0.59856,25.355,5.12502,2.43425
39.60199999,2018-01-25 03:00:00,38.68,0.5974,24.1944,5.46896,2.43425
40.389,2018-01-25 04:00:00,38.8089999975,0.56956,26.4353,5.43224999,2.43425
43.484,2018-01-25 05:00:00,38.8089999975,0.57768,30.657,7.02585999,2.77225
45.587,2018-01-25 06:00:00,38.8089999975,0.63684,39.0163,10.76019999,2.72025
47.549,2018-01-25 07:00:00,38.8089999975,0.70876,53.57809999,10.4395,2.70725
49.97099999,2018-01-25 08:00:00,38.8089999975,0.67744,64.67529999,10.4395,2.70075
47.78999999,2018-01-25 09:00:00,38.8089999975,0.67744,66.3846,10.4395,2.74624999
47.54999999,2018-01-25 10:00:00,38.8089999975,0.72964,56.8036,10.4395,2.74949999
46.13199999,2018-01-25 11:00:00,38.47699999,0.6554,50.16709999,10.4395,2.74949999
40.898,2018-01-25 12:00:00,34.53499999,0.6206,46.6394,10.4395,2.73974999
41.512,2018-01-25 13:00:00,32.40999999,0.6264,44.02,10.4395,2.7105
41.21399999,2018-01-25 14:00:00,29.199,0.62524,51.7903,10.4395,2.68449999
38.89099999,2018-01-25 15:00:00,24.62099999,0.64612,55.5015,10.4395,2.6585
37.265,2018-01-25 16:00:00,26.82199999,0.67744,71.2908,10.4395,2.52525
37.16799999,2018-01-25 17:00:00,28.52499999,0.67744,71.16562499,13.2354,2.45374999
36.305,2018-01-25 18:00:00,29.09799999,0.67744,71.16562499,9.34484999,2.535
32.319,2018-01-25 19:00:00,30.937,0.67744,77.42449999,11.1606,2.57399999
32.80599999,2018-01-25 20:00:00,32.51899999,0.67744,76.13009999,10.4395,2.6065
32.57,2018-01-25 21:00:00,32.399,0.68092,56.64869999,11.695,2.613
33.622,2018-01-25 22:00:00,31.419,0.67744,54.4652,10.162,2.59025
31.05399999,2018-01-25 23:00:00,30.75799999,0.58116,37.59179999,9.03921,2.60975
27.385,2018-01-26 00:00:00,28.747,0.5278,29.7756,9.32249999,2.57074999
28.007,2018-01-26 01:00:00,28.02499999,0.53359999,26.04139999,4.978750042665761,2.50899999
28.02799999,2018-01-26 02:00:00,28.14399999,0.51736,24.3111,10.22659999,2.46024999
27.282,2018-01-26 03:00:00,27.92,0.5278,24.2499,10.1945,2.4245
28.811,2018-01-26 04:00:00,29.69099999,0.51968,24.53099999,10.37449999,2.39199999
30.379,2018-01-26 05:00:00,30.902,0.551,27.94579999,10.1843,2.36275
